m,x,y,z,vx,vy,vz
9.999999999999999547e-08,2.312772752757460637e+01,-7.841058094567074477e+00,1.350583498133371418e-01,3.742495781819075162e-01,1.235846427374817535e+00,-2.129386019842429908e-02
9.999999999999999547e-08,-1.044573879145818296e+01,-1.049881905845382590e+01,-3.735949220613515309e-01,1.156953980646529878e+00,-1.149836208331490139e+00,1.343219901185805677e-02
9.999999999999999547e-08,-1.318765812830777762e+01,1.336376979609001303e+01,3.258607550093600702e-01,-9.810181588889533844e-01,-9.762244239710723415e-01,-3.803335932318496065e-02
9.999999999999999547e-08,-1.267030503933820995e+01,1.923591107764039521e+01,-3.182341732796458711e-01,-1.091292882740741099e+00,-7.055107635748444350e-01,-1.576963993359091834e-03
9.999999999999999547e-08,-9.184846852371789439e+00,2.191392681578437873e+01,-4.931732126621366508e-01,-1.220159233477471794e+00,-5.213863603435271443e-01,6.586727089033780902e-02
9.999999999999999547e-08,4.773463785932519698e+01,-1.062291363226266760e+01,1.669498754852027034e+00,2.452842304172088150e-01,8.670208963035409555e-01,2.333024250446413990e-03
9.999999999999999547e-08,-4.311847934805466132e+00,-9.924705487431399575e+00,-5.083467933030026004e-02,1.740321068360898726e+00,-8.628617345564203456e-01,1.172559566301134143e-01
9.999999999999999547e-08,2.580718044423345603e+01,2.465791189867654609e-01,-9.495044176841693773e-01,-8.003268052504310809e-03,1.201354379983752718e+00,9.967264760925177020e-04
9.999999999999999547e-08,-3.079750290216876074e+00,7.128788771760141252e+00,-6.214544618686274752e-02,-1.979116512070220324e+00,-1.015415247492529760e+00,1.994654414714727014e-02
9.999999999999999547e-08,1.593499929232143231e+01,4.103232497776983401e+00,-8.009122100147599843e-01,-3.790613791695996437e-01,1.545818417838586090e+00,1.147920070259481756e-01
9.999999999999999547e-08,-3.285165856187974498e+01,-1.386233599560510399e+01,1.543433902891124587e+00,4.179265445335093032e-01,-9.682279282406613952e-01,2.808360392625490476e-02
9.999999999999999547e-08,-6.072728427610022628e+00,-6.448976457500712023e+00,-2.115112309967639714e-01,1.478010641799408553e+00,-1.497649105051238605e+00,4.357437468466986152e-02
9.999999999999999547e-08,-9.981102351921274263e+00,-2.831732736853317078e+01,3.314169923046726696e-02,1.080254706202852022e+00,-3.272385195620269860e-01,-1.419473720654758180e-03
9.999999999999999547e-08,3.165024235560587762e+00,2.030539154864595375e+01,-6.744116431320804628e-01,-1.372269585228952815e+00,2.516807940305882951e-01,-7.103879919609375204e-02
9.999999999999999547e-08,-7.951408337909822155e-01,2.396877972809040802e+00,-3.301673355045224578e-02,-3.774633779559065871e+00,-1.470590629197249033e+00,3.154888769562698703e-01
9.999999999999999547e-08,-4.274856222937218320e+01,2.064469564482756070e+01,3.030804786783120264e+00,-4.132797902142321123e-01,-8.020265499469462211e-01,-9.980385869384086894e-03
9.999999999999999547e-08,-1.768102368439868854e+01,-9.158240129328218515e+00,-1.354516931527906642e+00,5.595248696379272468e-01,-1.318288509375328932e+00,4.972976819587287406e-02
9.999999999999999547e-08,-3.864384480126287968e+01,-3.548610332538243983e-01,-3.141002270166726729e-01,7.409118538329390741e-03,-1.018155297824600902e+00,1.342077350401013787e-02
9.999999999999999547e-08,1.737963704126373088e+01,-1.235156430557342766e+01,9.575492048508457144e-01,8.505187710463002482e-01,1.034984598371658793e+00,1.198215646502441972e-01
9.999999999999999547e-08,2.342970467507060661e+01,-4.130023260412317399e+01,8.235562552847304207e-01,7.934679797841943660e-01,4.370399442984112537e-01,1.113862684672239575e-02
9.999999999999999547e-08,-1.293451364261860093e+01,4.919097406172198816e+00,-2.610658890111854924e-01,-6.328519513634124349e-01,-1.612293960839955131e+00,-3.303424737761224972e-02
9.999999999999999547e-08,-4.456779179976915195e+00,-2.081454687615861943e+01,-4.112513440406126430e-01,1.313553624977282119e+00,-2.645452490187998329e-01,-6.332745832957160925e-02
9.999999999999999547e-08,3.845497539794169484e+01,-1.197628069707589482e+01,1.784801521382538281e-02,3.027601690649067145e-01,9.106709417168062926e-01,-2.534889448027594755e-04
9.999999999999999547e-08,-6.332570601971428736e+00,-1.642291463077730640e+01,6.964575886964649021e-01,1.380984002399332500e+00,-5.352406483914712298e-01,-2.932024621154990726e-02
9.999999999999999547e-08,-1.349339883552508468e+01,-1.074098198353398281e+01,-2.594589709161297386e-01,8.986164668697751434e-01,-1.269389251952951714e+00,1.813043767146482396e-02
9.999999999999999547e-08,2.803858611590016991e+01,-4.336188476884800735e+01,3.865288419592656677e+00,7.363559253174101205e-01,4.349970664630444794e-01,-1.950687993655360461e-03
9.999999999999999547e-08,6.864768346832717860e+00,2.420375262789245241e+01,1.558075476285954997e+00,-1.265517582578562061e+00,3.313961662651964124e-01,5.579324500013479321e-02
9.999999999999999547e-08,1.675639607351739002e+01,3.173043165270086874e+01,-1.696783406313363773e+00,-8.787614201753368715e-01,5.292375648087799256e-01,-4.324195619926686496e-02
9.999999999999999547e-08,-1.080491438540157922e+01,-2.966926171572886162e+01,-4.107153975554720393e-01,1.080485962955080259e+00,-3.250017729657767585e-01,4.605118846851406766e-02
9.999999999999999547e-08,3.796020668095904682e+01,8.131309758056078252e+00,-1.194487968321067406e+00,-1.613767637563318369e-01,1.026690714851215214e+00,2.432524188284001382e-03
9.999999999999999547e-08,9.105282298546581998e+00,4.140703005410705373e+01,-1.315385641427026853e+00,-9.444169108740106955e-01,2.203205569156289623e-01,-7.496610003144733858e-02
9.999999999999999547e-08,2.469883887061088856e+01,-9.350740882590775627e+00,7.978407746024743785e-01,4.440851813097611012e-01,1.178814503934970448e+00,5.130936619975520058e-02
9.999999999999999547e-08,-3.678096949677063243e+00,1.465548043689951108e+01,7.407393786103454447e-01,-1.536227222049616925e+00,-4.389784837144845020e-01,1.037781948274374075e-02
9.999999999999999547e-08,-1.113919000929404657e+00,-6.289865258533358094e-01,3.449576310929667418e-04,2.995955670354596645e+00,-4.566403509519061821e+00,6.169943603217409311e-02
9.999999999999999547e-08,1.026786012868472397e+01,-2.906335301895838086e+01,-3.374298147622730171e-01,1.066412296540484528e+00,3.751923793430470555e-01,2.134942734819350249e-02
9.999999999999999547e-08,2.437540737745680630e+01,3.308172328493620284e+01,2.089328772956233482e-01,-8.148538857046392359e-01,5.482987575163862370e-01,3.481967783043250081e-02
9.999999999999999547e-08,-1.336449191842209139e+01,1.649028823004637090e+01,7.894151584487009155e-01,-1.062486453140313092e+00,-9.135119057227595318e-01,8.154195083661180954e-02
9.999999999999999547e-08,4.333899254775760213e+00,6.700996607807307548e+00,-1.379642017713980096e-01,-1.873366045331084750e+00,1.266743823429214544e+00,-1.883396943714635563e-01
9.999999999999999547e-08,1.421157273497565754e+01,-1.423360700708614868e+00,8.440195063351557669e-01,2.083186622154801215e-01,1.652873454893288407e+00,-1.310393753778682502e-01
9.999999999999999547e-08,2.270476258833668837e+01,9.741110604812519114e+00,1.047378781704366268e+00,-5.452317792293682741e-01,1.162409375829882352e+00,-9.070165658353364704e-03
9.999999999999999547e-08,3.257429369003047981e+01,2.081868303569551415e+01,4.204633809342795403e-01,-5.300202970632839072e-01,9.036097713833475265e-01,-4.565498675246872085e-02
9.999999999999999547e-08,6.214222628170338325e+00,-6.171756649667824668e+00,6.397558775377296669e-01,1.510991315606861951e+00,1.467834869692171251e+00,-4.691247211338555462e-02
9.999999999999999547e-08,-5.204772220110654324e+00,-2.918551606121227238e+01,9.450857659198159677e-01,1.150248461743797801e+00,-2.264241229579366521e-01,-4.068229471907600266e-03
9.999999999999999547e-08,5.749284963955576089e+00,-4.023725169147752467e+01,-2.066019785560499589e+00,9.414718532618930880e-01,7.924909632700528894e-02,-2.026930838331965010e-02
9.999999999999999547e-08,2.444323536487841153e+01,-4.440360023301665393e+01,3.428644470573014136e+00,7.514065085461285598e-01,3.826908076623465882e-01,5.779494583486408099e-03
9.999999999999999547e-08,-3.977244905344950343e+00,-4.377694625930111272e+00,2.099232678945760558e-02,1.908025327403753302e+00,-1.744412569155457948e+00,-6.036736340056034905e-02
9.999999999999999547e-08,-4.128026918444786020e+01,-1.566806599543820866e+01,-4.681428360273683920e-01,3.208990144950250589e-01,-9.125570839255134903e-01,-2.527976759694173375e-02
9.999999999999999547e-08,-1.481905347298218434e+00,3.023228407223441394e+01,9.738862002334293111e-01,-1.137451570936694134e+00,-5.259372099321985017e-02,1.753820961411334256e-02
9.999999999999999547e-08,-3.470572926688286941e+01,-2.344657805457141819e+01,-2.861656292165110638e-01,5.245321581701880564e-01,-7.604870649169838126e-01,-5.299277396932072781e-02
9.999999999999999547e-08,-2.766978766948410051e+00,3.339557897815170762e-01,-7.069865917780857045e-02,-2.842017061800787281e-01,-3.749926183279675307e+00,-3.105006744209085068e-02
9.999999999999999547e-08,-6.330815051095176393e+00,2.466868771688810114e+01,4.915321014992216631e-01,-1.189427729864753536e+00,-3.587778720274076849e-01,8.689404120713919294e-03
9.999999999999999547e-08,2.964602135884526479e+00,3.024790471029682237e+01,-3.990774604877440068e-01,-1.147129570295103873e+00,1.256756139195711053e-01,8.077665911145684441e-03
9.999999999999999547e-08,-3.681323913085827737e+00,1.575838256574307294e+01,1.016408053666849387e+00,-1.486364463963931293e+00,-3.067082516817767890e-01,-7.537904515304966191e-02
9.999999999999999547e-08,-2.135115286586621863e+01,-1.119861410214694875e+00,-1.866610027686500750e+00,8.947017171978195738e-02,-1.359038133898279765e+00,-2.074083776186360847e-02
9.999999999999999547e-08,2.794987907088546208e+01,9.170214758673795430e+00,-2.431379724433922362e+00,-3.969352160564993404e-01,1.045866062189077406e+00,4.600664586792729827e-02
9.999999999999999547e-08,-1.415831809665768404e+01,-2.272334744841133514e+01,1.178003617271151660e+00,1.065766019019163346e+00,-6.137907932383191989e-01,-8.743852452326324187e-02
9.999999999999999547e-08,1.983426529110746239e+00,-5.922883396198415085e-01,2.172170759344584090e-02,1.213907179217616816e+00,4.317317243349848788e+00,-4.046119835805832982e-02
9.999999999999999547e-08,-1.378255449670609245e+01,1.821814108148812039e+01,-1.659794203895639808e-01,-1.084964848163331608e+00,-6.984622384488879954e-01,7.704143696997936899e-03
9.999999999999999547e-08,1.044904953329652564e+01,1.954242260644071916e+00,-2.769821064822140522e-01,-3.281823693674809639e-01,1.909653571133531846e+00,8.184023370083857996e-02
9.999999999999999547e-08,-3.698968283273209323e+01,-2.586655527600519378e+01,8.880931004540935092e-01,5.319858546850420034e-01,-7.766006536332307197e-01,-4.532486165446514975e-02
9.999999999999999547e-08,-3.934160308260808847e+01,2.626271924267024360e+01,-2.101104766885029562e+00,-5.341123583615351444e-01,-7.557769665742328780e-01,-5.516891814791805709e-02
9.999999999999999547e-08,-1.020192534646136906e+01,-1.161036533388661063e+01,3.334572387040529162e-01,1.257806075953280089e+00,-9.505244497951774729e-01,-1.132591586134207816e-02
9.999999999999999547e-08,3.261921298883752929e+00,8.160881548982823475e+00,5.211582204558578013e-01,-1.959463963868866898e+00,8.020197317386347224e-01,-1.516418382025027656e-01
9.999999999999999547e-08,-7.605670378218029604e-02,-1.020646517261292807e+01,-1.146193782212715506e-01,2.039846473621027112e+00,2.988216631676160820e-02,-5.843496932497849877e-02
9.999999999999999547e-08,-2.047789886475253596e+01,1.346721903932567166e+01,-1.324693963655283024e+00,-6.433522886840733479e-01,-1.074144330931435576e+00,2.862983375650975798e-02
9.999999999999999547e-08,3.596199661540537562e+01,2.037488065619825051e+01,-1.664296518245322209e+00,-5.085850140224574822e-01,8.615002145545801460e-01,-7.601475467509410944e-02
9.999999999999999547e-08,2.574269032132296786e+01,5.427021446903651736e+00,-1.327631070176471972e+00,-2.736944878075096566e-01,1.160630594630589929e+00,-1.535983981249170252e-02
9.999999999999999547e-08,-2.445985450284798191e+00,-1.480012355470224028e+00,-2.969202355349985500e-02,1.901075637001338636e+00,-3.185311728821843325e+00,2.771572184123261007e-01
9.999999999999999547e-08,-2.053341447987587554e+00,1.690151786436304981e-01,1.176143268203447001e-01,-4.662525337431212558e-01,-4.372975180937919149e+00,-2.080563271053650909e-01
9.999999999999999547e-08,-1.462140470476640752e+00,1.118170928955101395e+01,4.581636432456077102e-01,-1.841090089848677724e+00,-3.764282981930421323e-01,-1.328208684975635545e-01
9.999999999999999547e-08,-1.821333070564645595e+01,3.604467738493157469e+01,-1.600930252305903689e+00,-8.968217481799708457e-01,-4.562915045121819779e-01,-7.129220620517531803e-02
9.999999999999999547e-08,-2.540404836737393879e+01,-1.559488323995443082e+01,1.111711150997817699e+00,6.513455622019117541e-01,-9.767895237268455766e-01,-1.606084032585606072e-02
9.999999999999999547e-08,-8.144800998510942636e-01,2.553960439253961923e+01,-8.278795130612212061e-01,-1.299203802555761067e+00,-2.141825054872438169e-02,-2.212323343831729475e-02
9.999999999999999547e-08,-9.710888104205169569e+00,1.280486228561217743e+01,3.913675736849088205e-01,-1.242097730178994830e+00,-9.438898394656866087e-01,-1.197742158812988705e-01
9.999999999999999547e-08,4.363548449427521803e+01,-2.009105917882770242e+01,-1.579250333342969714e-01,3.960806878653364005e-01,7.968880107440101668e-01,-5.162912855622443092e-02
9.999999999999999547e-08,-9.896953197103613320e+00,-1.387800738343469220e+01,1.007644296384388127e+00,1.241008814135867500e+00,-8.425028462714952981e-01,-2.366253594937328328e-02
9.999999999999999547e-08,4.157532379265846600e+01,-2.303087653803479018e+00,1.604386846914120479e+00,4.322496141432850825e-02,9.736179257357546746e-01,1.384435630835418977e-02
9.999999999999999547e-08,9.554238434432022586e+00,-4.027260451342336012e+01,-8.134875178270661866e-01,9.976204188561411668e-01,1.769832618749093700e-01,3.417049158399249140e-03
9.999999999999999547e-08,-2.195385147050047081e+01,-1.072570085265213802e+00,-9.055925392202580637e-01,1.078923607768724480e-01,-1.395518909823645570e+00,2.937928391767705150e-02
9.999999999999999547e-08,-4.450764271988831666e+01,1.012052664565124260e+01,4.439579863302872909e+00,-1.869624070027091078e-01,-8.969272097088646367e-01,-8.358015938228934754e-04
9.999999999999999547e-08,1.300453087620641046e+00,1.476521943827694905e+01,-1.118918159520382316e-01,-1.558240657923110728e+00,2.455666365420549613e-01,-4.503650514322043302e-02
9.999999999999999547e-08,1.638448750934429654e+01,-2.845624083535474824e+01,5.464842669685133769e-01,9.517557672635249544e-01,5.481349849620340553e-01,-2.364347370570314341e-02
9.999999999999999547e-08,-3.150436870587870253e+00,2.907981393359057254e+00,4.295836895001679118e-02,-1.897525729120717930e+00,-2.454694645738622505e+00,-2.869015504319264928e-02
9.999999999999999547e-08,1.170100742481049139e+01,1.929756684954644186e+01,1.054300015028505788e+00,-1.107011351129469245e+00,7.796687945680148557e-01,-1.144606434116613065e-02
9.999999999999999547e-08,-1.925590491033851048e+00,1.056613802352934073e+01,-3.080193511314999188e-01,-1.907169448337135531e+00,-3.259041612706756186e-01,-6.861859461183460011e-03
9.999999999999999547e-08,2.901749726931446727e+00,-9.517494655207141552e-01,-1.584749755749993438e-01,1.047551315208853362e+00,3.533753088207162829e+00,-1.610348846102939713e-01
9.999999999999999547e-08,2.896698796939387588e-01,9.597685831288528535e-02,3.371169159487216217e-03,-3.896994019994431291e+00,1.027669069552423764e+01,-9.051907009139872895e-02
9.999999999999999547e-08,1.476794737126980017e+01,8.030339989900326714e+00,-2.078879476697503836e-01,-7.109969371407799388e-01,1.330417939443816921e+00,-3.245189319621889779e-02
9.999999999999999547e-08,1.174662261341072345e+01,-2.606051438143649435e+01,-1.731495508520759230e-01,1.096095362309568833e+00,4.730870727426341182e-01,1.377398827359982772e-03
9.999999999999999547e-08,-2.259466617719583326e+01,-8.653927973254733175e+00,-5.484981473721099732e-02,4.629630962635575830e-01,-1.148630136615914843e+00,4.347231853533630071e-03
9.999999999999999547e-08,-1.450769206343493067e+01,4.483020995907471828e+00,1.338461277453075748e-01,-4.976861297967185016e-01,-1.527044265976950754e+00,-1.300508653610006615e-01
9.999999999999999547e-08,4.562280398022111427e+01,-1.829875247142638983e+01,-4.371289114993776259e+00,3.414324054964990030e-01,8.287826565118392441e-01,-1.735241972591813203e-02
9.999999999999999547e-08,2.221681321087574901e+01,-4.240479388284278883e+01,-8.243963693435658602e-01,8.017359458853280385e-01,4.024056337153007479e-01,6.661831527563394362e-02
