# t_yr,a_AU,e,n_radyr,RL1_AU,RL2_AU,Ls1,Ls2,Jorb,Jtot,Omega1,Omega2,MB_saturated(super=1),super_synchronous(1),da_dt_AU_per_yr
4.390651085141903422e+03,6.793708221594066399e-02,8.831439318445929998e-02,5.018044751925265246e+02,2.574275441051991631e-02,2.574275441051991631e-02,4.021872373978359848e-05,4.009983484631411259e-05,1.153501202320442509e+00,1.153581520879028544e+00,1.859666648270222566e+01,1.854169365177267181e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.314851044957712206e-07
4.398998330550918581e+03,6.793263725769631278e-02,8.829020802276378588e-02,5.018537269921432085e+02,2.574107012463778751e-02,2.574107012463778751e-02,4.018054989649967135e-05,4.006199821770490090e-05,1.153465949016359016e+00,1.153546191564473133e+00,1.857901534497574403e+01,1.852419843815953016e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.325059976732657590e-07
4.407345575959933740e+03,6.792819262848541484e-02,8.826625653999325971e-02,5.019029832023015274e+02,2.573938596343318050e-02,2.573938596343318050e-02,4.014248505710140097e-05,4.002426899736781887e-05,1.153430672446052130e+00,1.153510839200106552e+00,1.856141460936843757e+01,1.850675288887256897e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.324665794655650759e-07
4.415692821368948898e+03,6.792374847802341853e-02,8.824243595101065318e-02,5.019522421634756597e+02,2.573770198363636158e-02,2.573770198363636158e-02,4.010452790322944556e-05,3.998664588454236890e-05,1.153395384446335159e+00,1.153475475620122870e+00,1.854386366628639493e+01,1.848935640245537471e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.324092253471494476e-07
4.424040066777963148e+03,6.791930301003379356e-02,8.821859905451105710e-02,5.020015237897207498e+02,2.573601750460129123e-02,2.573601750460129123e-02,4.006667858912034620e-05,3.994912903802694048e-05,1.153360084873166658e+00,1.153440100680793723e+00,1.852636258704678340e+01,1.847200905233446733e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.325670651571213868e-07
4.432387312186978306e+03,6.791485445416091393e-02,8.819465760066610982e-02,5.020508477207041551e+02,2.573433185550389607e-02,2.573433185550389607e-02,4.002893564363819312e-05,3.991171700546630941e-05,1.153324767738657552e+00,1.153404708391306821e+00,1.850891069141360390e+01,1.845471016695780619e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.329369935709702495e-07
4.440734557595993465e+03,6.791040348196054899e-02,8.817068813351994216e-02,5.021002065273061703e+02,2.573264529081043667e-02,2.573264529081043667e-02,3.999129999094735006e-05,3.987441070874468772e-05,1.153289430888043476e+00,1.153369296598743210e+00,1.849150840670962381e+01,1.843746017259385184e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.332264696037118478e-07
4.449081803005008624e+03,6.790594986541192979e-02,8.814666981813713831e-02,5.021496027537986606e+02,2.573095772411916615e-02,2.573095772411916615e-02,3.995376993281109842e-05,3.983720847027266579e-05,1.153254074514796335e+00,1.153333865493199273e+00,1.847415494769008859e+01,1.842025829354492217e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.335432625245715005e-07
4.457429048414023782e+03,6.790149333865395931e-02,8.812254506918766606e-02,5.021990393659275469e+02,2.572926905468985934e-02,2.572926905468985934e-02,3.991634532121778289e-05,3.980011014904165346e-05,1.153218702252122974e+00,1.153298418707593420e+00,1.845685024591614720e+01,1.840310446461029414e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.338919056048549515e-07
4.465776293823038941e+03,6.789703631822072150e-02,8.809846228332174345e-02,5.022484895680381101e+02,2.572758019819686506e-02,2.572758019819686506e-02,3.987902562697529587e-05,3.976311522614622970e-05,1.153183319414766705e+00,1.153262961555620025e+00,1.843959405669556517e+01,1.838599844585418452e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.339510479018813743e-07
4.474123539232053190e+03,6.789257988141356170e-02,8.807453792272609827e-02,5.022979414091963690e+02,2.572589156285176593e-02,2.572589156285176593e-02,3.984181084427356731e-05,3.972622370145897366e-05,1.153147923234415728e+00,1.153227491268961513e+00,1.842238637734184081e+01,1.836894023721767866e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.338811294977926135e-07
4.482470784641068349e+03,6.788812172874618411e-02,8.805074987110171614e-02,5.023474204111212771e+02,2.572420227733202003e-02,2.572420227733202003e-02,3.980469964510112527e-05,3.968943426408439460e-05,1.153112496460570569e+00,1.153191990594479632e+00,1.840522659379803017e+01,1.835192923255806008e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.340866895518268179e-07
4.490818030050083507e+03,6.788365673691616753e-02,8.802647212858638603e-02,5.023969834602676201e+02,2.572251040031323099e-02,2.572251040031323099e-02,3.976769089109462681e-05,3.965274579102379869e-05,1.153077059628233370e+00,1.153156480064915668e+00,1.838811417969826323e+01,1.833496491261389849e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.349060212359782793e-07
4.499165275459098666e+03,6.787919702317442294e-02,8.800272282261080437e-02,5.024464960568406582e+02,2.572082052327037682e-02,2.572082052327037682e-02,3.973078670549991920e-05,3.961616039264561842e-05,1.153041611484491025e+00,1.153120958431589127e+00,1.837105011680653988e+01,1.831804825319482433e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.342737062609929029e-07
4.507512520868113825e+03,6.787472801780221332e-02,8.797845136558572754e-02,5.024961199695165419e+02,2.571912712543809876e-02,2.571912712543809876e-02,3.969398429013572618e-05,3.957967530039995842e-05,1.153006135736817983e+00,1.153085409396408467e+00,1.835403311127663173e+01,1.830117797415580938e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.353868435907041689e-07
4.515859766277128983e+03,6.787026411186281027e-02,8.795470215961322114e-02,5.025456954130370377e+02,2.571743565988553887e-02,2.571743565988553887e-02,3.965728488778728716e-05,3.954329175175494090e-05,1.152970647826708550e+00,1.153049848403348010e+00,1.833706373775786602e+01,1.828435464768761420e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.347759315404762503e-07
4.524207011686144142e+03,6.786579384731702969e-02,8.793048885411047788e-02,5.025953496439328774e+02,2.571574178492654766e-02,2.571574178492654766e-02,3.962068593354881518e-05,3.950700720922549871e-05,1.152935151254420809e+00,1.153014278947563476e+00,1.832014081026786911e+01,1.826757710048688210e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.355376925845060258e-07
4.532554257095158391e+03,6.786132141296634390e-02,8.790637874369107430e-02,5.026450361596469065e+02,2.571404708778396442e-02,2.571404708778396442e-02,3.958418877863095075e-05,3.947082301770509383e-05,1.152899623610643687e+00,1.152978678622440079e+00,1.830326495359060601e+01,1.825084595441658664e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.357976352122066521e-07
4.540901502504173550e+03,6.785684934029800885e-02,8.788241864645350565e-02,5.026947268434682883e+02,2.571235252769024301e-02,2.571235252769024301e-02,3.954779193326407572e-05,3.943473770546837646e-05,1.152864081627335668e+00,1.152943064156974451e+00,1.828643547887406484e+01,1.823416052896817519e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.357543056665300828e-07
4.549248747913188708e+03,6.785237678718927801e-02,8.785851099168458245e-02,5.027444310547174382e+02,2.571065778554780176e-02,2.571065778554780176e-02,3.951149530362789349e-05,3.939875118471206035e-05,1.152828528124374419e+00,1.152907438370862625e+00,1.826965234273684047e+01,1.821752078354243665e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.358118624259469912e-07
4.557595993322203867e+03,6.784790173520052758e-02,8.783452721702050825e-02,5.027941712347181351e+02,2.570896209652844683e-02,2.570896209652844683e-02,3.947529855962484183e-05,3.936286313334334277e-05,1.152792959077513224e+00,1.152871797239206186e+00,1.825291539254568818e+01,1.820092656920743579e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.361112282522920542e-07
4.565943238731219026e+03,6.784342386174743722e-02,8.781047662123557529e-02,5.028439509855134588e+02,2.570726533839836139e-02,2.570726533839836139e-02,3.943920075279995599e-05,3.932707261612766790e-05,1.152757370788115132e+00,1.152836137061484134e+00,1.823622418974614590e+01,1.818437745352167667e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.364492396802170693e-07
4.574290484140234184e+03,6.783894318563685188e-02,8.778636182663666909e-02,5.028937701154025604e+02,2.570556751828383807e-02,2.570556751828383807e-02,3.940320259083809613e-05,3.929138033982392626e-05,1.152721763139635369e+00,1.152800457722565897e+00,1.821957906156340457e+01,1.816787376328218429e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.367849980481146392e-07
4.582637729549249343e+03,6.783445991711509193e-02,8.776216666392555599e-02,5.029436263034858143e+02,2.570386871585153207e-02,2.570386871585153207e-02,3.936730159493530273e-05,3.925578385173365278e-05,1.152686139558154022e+00,1.152764762643600838e+00,1.820297886182756031e+01,1.815141436438993239e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.370955689068338193e-07
4.590984974958263592e+03,6.782997604410279102e-02,8.773801486987828357e-02,5.029934974538055030e+02,2.570216968436535993e-02,2.570216968436535993e-02,3.933149825528487028e-05,3.922028364286418803e-05,1.152650504313517787e+00,1.152729056095415761e+00,1.818642381719824996e+01,1.813499948388096783e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.371679868736988531e-07
4.599332220367278751e+03,6.782549250407365893e-02,8.771400716969342259e-02,5.030433731421170478e+02,2.570047077905334570e-02,2.570047077905334570e-02,3.929579342417928532e-05,3.918488056328121638e-05,1.152614855112560344e+00,1.152693335786547646e+00,1.816991432176553189e+01,1.811862951481569084e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.371280954900162538e-07
4.607679465776293910e+03,6.782100738638556503e-02,8.769014228845381509e-02,5.030932746280802803e+02,2.569877127593397231e-02,2.569877127593397231e-02,3.926018629102011971e-05,3.914957381420176201e-05,1.152579175863842620e+00,1.152657585623947822e+00,1.815345000071818760e+01,1.810230408784622469e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.373170990336403452e-07
4.616026711185309068e+03,6.781651511873286464e-02,8.766577580268482273e-02,5.031432639352528327e+02,2.569706906354631004e-02,2.569706906354631004e-02,3.922467384790933855e-05,3.911436041796596499e-05,1.152543484844739563e+00,1.152621823879005358e+00,1.813702946323942555e+01,1.808602182613753939e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.381736647934978817e-07
4.624373956594324227e+03,6.781202812029447913e-02,8.764191762153636378e-02,5.031932028719083405e+02,2.569536884777206404e-02,2.569536884777206404e-02,3.918925913163135490e-05,3.907924339062342748e-05,1.152507784738730612e+00,1.152586053241252850e+00,1.812065411350276278e+01,1.806978412427563185e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.375424129185760457e-07
4.632721202003339386e+03,6.780753208198449233e-02,8.761758884025019900e-02,5.032432507061923843e+02,2.569366520660498754e-02,2.569366520660498754e-02,3.915393973253832266e-05,3.904422034761636796e-05,1.152472053609948199e+00,1.152550251770028344e+00,1.810432283731527647e+01,1.805358987966892315e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.386253895364093447e-07
4.641068447412354544e+03,6.780304153619215457e-02,8.759377274300994554e-02,5.032932456819456775e+02,2.569196364666554225e-02,2.569196364666554225e-02,3.911871654991709205e-05,3.900929218546541678e-05,1.152436314881727819e+00,1.152514442890463009e+00,1.808803605049666885e+01,1.803743950685805331e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.379673859220554322e-07
4.649415692821368793e+03,6.779854314295982731e-02,8.756942375365966980e-02,5.033433363264970239e+02,2.569025911317007055e-02,2.569025911317007055e-02,3.908358723800300796e-05,3.897445658278426566e-05,1.152400561564942638e+00,1.152478619608763299e+00,1.807179266839285603e+01,1.802133193246119447e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.389075092328555673e-07
4.657762938230383952e+03,6.779404387518521424e-02,8.754526709806066676e-02,5.033934450211023659e+02,2.568855424829257633e-02,2.568855424829257633e-02,3.904855276617601509e-05,3.893971450553174066e-05,1.152364779135752970e+00,1.152442767403024648e+00,1.805559313923376052e+01,1.800526760312638785e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.390122793986371198e-07
4.666110183639399111e+03,6.778954530149423896e-02,8.752127033994236416e-02,5.034435542982832885e+02,2.568684964641762200e-02,2.568684964641762200e-02,3.901361253183072516e-05,3.890506536080175323e-05,1.152328984240364784e+00,1.152406902918257536e+00,1.803943718438171473e+01,1.798924624470080502e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.389291281788302899e-07
4.674457429048414269e+03,6.778504585941021177e-02,8.749728564105585527e-02,5.034936815647660069e+02,2.568514471549072226e-02,2.568514471549072226e-02,3.897876591844922695e-05,3.887050854183173162e-05,1.152293178634414827e+00,1.152371027908875245e+00,1.802332451876606356e+01,1.797326757662455066e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.390331616664492900e-07
4.682804674457429428e+03,6.778054314731661589e-02,8.747317665647627583e-02,5.035438535898284158e+02,2.568343854549009694e-02,2.568343854549009694e-02,3.894401259873311752e-05,3.883604372863277418e-05,1.152257355753063317e+00,1.152335135809390732e+00,1.800725499104786209e+01,1.795733145093850425e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.394249088127769347e-07
4.691151919866444587e+03,6.777603797326489654e-02,8.744903925786530474e-02,5.035940613875037002e+02,2.568173144260302646e-02,2.568173144260302646e-02,3.890935218423476099e-05,3.880167054053142183e-05,1.152221512715603469e+00,1.152299223738328271e+00,1.799122842161347080e+01,1.794143769162371527e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.397198513959696986e-07
4.699499165275459745e+03,6.777153049856649014e-02,8.742488734952659490e-02,5.036443031752313004e+02,2.568002346795372065e-02,2.568002346795372065e-02,3.887478392034835433e-05,3.876738823368771453e-05,1.152185649476923590e+00,1.152263291649077592e+00,1.797524446154201883e+01,1.792558595473731131e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.399954688690780279e-07
4.707846410684473994e+03,6.776701973209152408e-02,8.740061933507889402e-02,5.036945900179618434e+02,2.567831424598273141e-02,2.567831424598273141e-02,3.884030699848821621e-05,3.873319601066010562e-05,1.152149767917469037e+00,1.152227341420478002e+00,1.795930273695295654e+01,1.790977587155166262e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.403898237009849623e-07
4.716193656093489153e+03,6.776250751624826596e-02,8.737632318411729659e-02,5.037449013913332010e+02,2.567660447481636202e-02,2.567660447481636202e-02,3.880592183437106307e-05,3.869909428816077851e-05,1.152113874761862000e+00,1.152191379777984581e+00,1.794340344006882404e+01,1.789400763474959888e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.405634580223136685e-07
4.724540901502504312e+03,6.775799592568700069e-02,8.735217140461616625e-02,5.037952141671631239e+02,2.567489494058216443e-02,2.567489494058216443e-02,3.877162723748495214e-05,3.866508188988754063e-05,1.152077970149442798e+00,1.152155406858570208e+00,1.792754602041085477e+01,1.787828070042277417e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.404885492395702677e-07
4.732888146911519470e+03,6.775348454559856903e-02,8.732826231916142323e-02,5.038455329709835269e+02,2.567318548610044576e-02,2.567318548610044576e-02,3.873742459111966739e-05,3.863116019212866936e-05,1.152042040599986938e+00,1.152119409184770182e+00,1.791173111759603032e+01,1.786259570495075977e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.404633345941042845e-07
4.741235392320534629e+03,6.774896446979897235e-02,8.730383499454388851e-02,5.038959571657431411e+02,2.567147273663534027e-02,2.567147273663534027e-02,3.870331162393904741e-05,3.859732694655190028e-05,1.152006087534540590e+00,1.152083388173111178e+00,1.789595768138512710e+01,1.784695160873106445e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.415050807916734444e-07
4.749582637729549788e+03,6.774444916019894958e-02,8.727978703930679150e-02,5.039463365885534927e+02,2.566976179318105483e-02,2.566976179318105483e-02,3.866928896099856020e-05,3.856358277738000700e-05,1.151970134411796742e+00,1.152047367283534962e+00,1.788022600079647262e+01,1.783134870039698328e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.409340900827199412e-07
